Frequency (Hz)	Level (dB)
1190.429688	-55.799416
1191.406250	-57.753300
1192.382812	-57.500706
1193.359375	-58.004326
1194.335938	-56.951157
1195.312500	-57.269196
1196.289062	-57.492081
1197.265625	-57.601521
1198.242188	-57.237263
1199.218750	-57.653419
1200.195312	-57.638157
1201.171875	-56.715736
1202.148438	-57.807522
1203.125000	-58.962433
1204.101562	-58.231796
1205.078125	-58.621609
1206.054688	-58.184887
1207.031250	-57.589874
1208.007812	-57.202827
1208.984375	-57.089619
1209.960938	-57.957443
1210.937500	-57.653801
1211.914062	-56.742012
1212.890625	-57.391342
1213.867188	-56.743019
